Transaction,items_list
8397,"['hot chocolate', 'coffee', 'cake']"
8398,['half slice monster']
8399,"['tea', 'chicken stew']"
8400,"['tea', 'cookies', 'cake']"
8401,"['coffee', 'tea', 'cake']"
8402,"['coffee', 'smoothies', 'soup', 'sandwich', 'cake']"
8403,"['coffee', 'coke', 'salad']"
8404,['coffee']
8405,['coffee']
8406,"['coffee', 'tiffin']"
8407,"['spanish brunch', 'scone', 'coffee', 'bread']"
8408,"['coffee', 'medialuna']"
8409,['bread']
8410,['tea']
8411,['bread']
8412,"['coffee', 'cake']"
8413,['tea']
8414,"['coffee', 'medialuna', 'tiffin']"
8415,"['coffee', 'bread']"
8416,"['bread', 'medialuna']"
8417,['coffee']
8418,"['tea', 'scone']"
8419,"['hot chocolate', 'tea', 'bread', 'cake']"
8420,"['bread', 'spanish brunch']"
8421,['bread']
8422,"['spanish brunch', 'truffles', 'juice', 'coffee', 'tiffin']"
8423,['coffee']
8424,['bread']
8425,['bread']
8426,['farm house']
8427,"['coffee', 'scone']"
8428,['bread']
8429,"['coffee', 'spanish brunch', 'art tray']"
8430,"['spanish brunch', 'hot chocolate']"
8431,"['coffee', 'cake', 'scone']"
8432,"['tiffin', 'coffee']"
8433,"['tea', 'cookies']"
8434,"['coffee', 'bread']"
8435,"['sandwich', 'muffin', 'bread', 'cookies']"
8436,['farm house']
8437,"['spanish brunch', 'salad', 'tea', 'coffee', 'pastry', 'cake']"
8438,"['smoothies', 'coffee', 'soup', 'salad']"
8439,"['sandwich', 'tea', 'coffee']"
8440,['sandwich']
8441,"['spanish brunch', 'toast', 'salad', 'baguette']"
8442,['sandwich']
8443,"['cake', 'bread', 'muffin']"
8444,"['coffee', 'pastry']"
8445,"['coffee', 'sandwich', 'chicken stew']"
8446,"['cake', 'coffee']"
8447,['bread']
8448,"['spanish brunch', 'coffee', 'coke', 'bread', 'mineral water', 'soup']"
8449,"['tea', 'cake']"
8450,"['coffee', 'sandwich', 'muffin']"
8451,['coffee']
8452,"['coffee', 'tea', 'cake', 'scone']"
8453,"['pastry', 'scone']"
8454,['coffee']
8455,['afternoon with the baker']
8456,['coffee']
8457,['coffee']
8458,"['coffee', 'bread']"
8459,"['coffee', 'bread']"
8460,['coffee']
8461,"['coffee', 'bread']"
8462,"['coffee', 'pastry', 'bread', 'toast']"
8463,"['pastry', 'cake', 'bread']"
8464,"['coffee', 'muffin']"
8465,['baguette']
8466,"['coffee', 'bread']"
8467,"['coffee', 'mineral water', 'cookies', 'toast']"
8468,"['tea', 'spanish brunch']"
8469,['coffee']
8470,['coffee']
8471,['bread']
8472,['coffee granules']
8473,"['cake', 'muffin', 'juice']"
8474,['coffee']
8475,['cake']
8476,"['juice', 'sandwich']"
8477,"['coffee', 'pastry']"
8478,"['coffee', 'muffin']"
8479,"['truffles', 'sandwich']"
8480,"['coffee', 'baguette']"
8481,['farm house']
8482,['pastry']
8483,['jam']
8484,['sandwich']
8485,['coffee']
8486,"['hot chocolate', 'coffee', 'brownie', 'muffin', 'bread']"
8487,"['coffee', 'bread']"
8488,"['sandwich', 'coffee']"
8489,"['spanish brunch', 'coffee']"
8490,"['coffee', 'toast']"
8491,['coffee']
8492,['muffin']
8493,['coffee']
8494,"['tea', 'brownie']"
8495,"['hot chocolate', 'tea', 'bread']"
8496,"['bread', 'salad']"
8497,"['salad', 'tea']"
8498,"['coffee', 'muffin']"
8499,['tea']
8500,['farm house']
8501,"['tea', 'coffee', 'bread', 'pastry']"
8502,"['farm house', 'coffee', 'cookies']"
8503,"['tea', 'medialuna']"
8504,['coffee']
8505,"['cookies', 'coffee']"
8506,['pastry']
8507,"['pastry', 'coffee']"
8508,"['pastry', 'cake']"
8509,"['bread', 'scandinavian']"
8510,"['bread', 'coffee']"
8511,"['coffee', 'toast']"
8512,['coffee']
8513,"['coffee', 'pastry']"
8514,['coffee']
8515,"['cookies', 'cake', 'mineral water']"
8516,"['coffee', 'toast']"
8517,['baguette']
8518,['farm house']
8519,"['cake', 'tea', 'coffee']"
8520,"['farm house', 'coffee']"
8521,['coffee']
8522,['bread']
8523,"['coffee', 'muffin']"
8524,['christmas common']
8525,"['coffee', 'sandwich', 'soup']"
8526,"['sandwich', 'mineral water']"
8527,['bread']
8528,"['coffee', 'bread', 'spanish brunch', 'sandwich', 'farm house']"
8529,"['coffee', 'cake']"
8530,['coffee']
8531,"['tea', 'soup']"
8532,"['coffee', 'cookies']"
8533,"['coffee', 'sandwich']"
8534,"['coffee', 'bread']"
8535,['jam']
8536,"['cake', 'bread']"
8537,"['sandwich', 'coffee']"
8538,['truffles']
8539,"['coffee', 'truffles']"
8540,"['coffee', 'soup', 'sandwich']"
8541,"['sandwich', 'coffee', 'tea']"
8542,"['sandwich', 'coffee', 'tea']"
8544,"['coffee', 'cookies']"
8545,"['coffee', 'bread', 'muffin', 'baguette']"
8546,"['bread', 'christmas common']"
8547,"['coffee', 'bread', 'cookies', 'cake']"
8548,['coffee']
8549,['bread']
8550,"['coffee', 'cake', 'bread']"
8551,"['half slice monster', 'juice', 'cookies', 'coffee']"
8552,"['coffee', 'bread']"
8553,['bread']
8554,"['tea', 'muffin', 'bread']"
8555,"['baguette', 'farm house']"
8556,['coffee']
8557,['cookies']
8558,"['coffee', 'bread', 'brownie']"
8559,"['coffee', 'sandwich']"
8560,"['cherry me dried fruit', 'coffee']"
8561,['coffee']
8562,"['coffee', 'pastry', 'muffin', 'coke']"
8563,['bread']
8564,"['coffee', 'scandinavian', 'brownie']"
8565,"['pastry', 'coffee']"
8566,['coffee']
8567,['baguette']
8568,['farm house']
8569,['bread']
8570,['bread']
8571,"['toast', 'coffee']"
8572,"['coffee', 'tea', 'cookies']"
8573,"['tea', 'smoothies']"
8574,['farm house']
8575,['coffee']
8576,['bread']
8578,"['chicken stew', 'juice']"
8579,"['coffee', 'bread', 'sandwich']"
8580,['bread']
8581,"['coffee', 'toast']"
8582,"['soup', 'cake', 'coffee']"
8583,"['coffee', 'toast']"
8584,"['granola', 'spanish brunch', 'bread', 'mineral water', 'tea']"
8585,['bread']
8586,"['sandwich', 'coke']"
8587,"['soup', 'coffee']"
8588,['bread']
8589,['coffee']
8590,"['coffee', 'sandwich']"
8591,"['coffee', 'tea', 'cake', 'bread']"
8592,"['pastry', 'juice']"
8593,"['soup', 'jam']"
8594,"['coffee', 'tea', 'salad', 'spanish brunch']"
8595,['bread']
8596,['pastry']
8597,"['bread', 'cake', 'juice', 'coffee']"
8598,['mortimer']
8599,['coffee']
8600,['coffee']
8601,['coke']
8602,"['truffles', 'juice']"
8603,"['coffee', 'tea', 'soup', 'bread']"
8604,['coffee']
8605,"['juice', 'tea', 'cookies', 'bread', 'jam']"
8606,['coffee']
8607,"['coffee', 'pastry']"
8608,"['bread', 'pastry']"
8609,['coffee']
8610,['coffee']
8611,['bread']
8612,['coffee']
8613,['bread']
8614,"['coffee', 'bread', 'pastry']"
8615,['cake']
8616,['bread']
8617,"['juice', 'tiffin']"
8618,"['coffee', 'brownie', 'cookies']"
8619,"['cookies', 'pastry', 'tea']"
8620,"['juice', 'bread']"
8621,"['coffee', 'toast', 'bread']"
8622,['bread']
8623,"['juice', 'hot chocolate', 'coffee', 'cake']"
8624,"['bread', 'brownie']"
8625,"['pastry', 'coffee']"
8626,"['bread', 'tiffin', 'brownie', 'farm house']"
8627,"['bread', 'sandwich']"
8628,['bread']
8629,['brownie']
8630,['bread']
8631,"['soup', 'sandwich', 'mineral water', 'juice', 'coffee']"
8632,"['pastry', 'coffee']"
8633,"['cake', 'chicken stew', 'soup', 'bread']"
8634,"['coffee', 'chicken stew']"
8635,"['spanish brunch', 'chicken stew', 'juice']"
8636,"['coffee', 'cookies']"
8637,"['bread', 'sandwich']"
8638,['soup']
8639,"['argentina night', 'bread', 'sandwich']"
8640,"['bread', 'coffee']"
8641,"['salad', 'truffles', 'coke', 'baguette']"
8642,"['pastry', 'medialuna']"
8643,"['tea', 'bread', 'soup', 'spanish brunch', 'chicken stew']"
8644,"['sandwich', 'spanish brunch', 'coffee', 'bread', 'juice', 'nomad bag']"
8645,['coffee']
8646,['tiffin']
8647,['coffee']
8648,"['baguette', 'pastry']"
8649,"['pastry', 'coffee']"
8650,"['coffee', 'bread']"
8651,"['tea', 'brownie']"
8652,['coffee']
8653,['cake']
8654,['coffee']
8655,"['coffee', 'cake']"
8656,"['bread', 'coffee', 'truffles', 'chicken stew']"
8657,['farm house']
8658,['bread']
8659,['coffee']
8660,"['hot chocolate', 'drinking chocolate spoons']"
8661,"['tiffin', 'smoothies', 'coffee']"
8662,['mortimer']
8663,"['cookies', 'brownie', 'coffee']"
8664,"['tea', 'coffee']"
8665,['coffee']
8666,"['coffee', 'medialuna']"
8667,"['coffee', 'farm house']"
8668,['baguette']
8669,"['bread', 'pastry']"
8670,['coffee']
8671,"['tea', 'coffee']"
8672,"['tiffin', 'coffee']"
8673,"['tea', 'pastry']"
8674,['coffee']
8675,"['bread', 'baguette']"
8676,"['coffee', 'juice']"
8677,"['spanish brunch', 'bread']"
8678,['coffee']
8679,"['bread', 'scandinavian', 'pastry']"
8680,"['coffee', 'cookies', 'scandinavian']"
8681,"['coffee', 'muffin', 'bread']"
8682,['coffee']
8683,"['coffee', 'pastry', 'bread']"
8684,"['coffee', 'tea']"
8685,"['coffee', 'bread', 'cake']"
8686,['baguette']
8687,"['coffee', 'pastry']"
8689,['bread']
8690,"['coffee', 'brownie']"
8691,"['bread', 'tiffin']"
8692,['bread']
8693,"['cookies', 'bread']"
8694,['coffee']
8695,"['bread', 'muffin']"
8696,"['tiffin', 'chicken stew', 'bread']"
8697,"['bread', 'chicken stew']"
8698,"['coffee', 'spanish brunch']"
8699,['salad']
8700,['bread']
8701,"['coffee', 'sandwich']"
8702,"['coffee', 'hot chocolate', 'toast', 'sandwich', 'soup', 'cake']"
8703,['coffee']
8704,"['muffin', 'cake']"
8705,"['cookies', 'cake', 'coffee']"
8706,"['coffee', 'truffles', 'soup', 'sandwich']"
8707,"['spanish brunch', 'bread']"
8708,"['mineral water', 'truffles']"
8709,['jam']
8710,"['coffee', 'toast']"
8711,"['spanish brunch', 'baguette']"
8712,"['coffee', 'juice', 'cake']"
8713,"['brownie', 'coffee']"
8714,"['tea', 'cake', 'bread']"
8715,"['bread', 'eggs']"
8716,"['tea', 'juice', 'cookies']"
8717,"['coffee', 'cake', 'bread']"
8718,"['coffee', 'cake']"
8719,"['tiffin', 'truffles', 'coffee']"
8720,"['tea', 'truffles']"
8721,['bread']
8722,['coffee']
8723,"['coffee', 'baguette']"
8724,"['coffee', 'toast']"
8725,"['juice', 'coffee', 'bread', 'spanish brunch']"
8726,['farm house']
8727,"['bread', 'cake', 'pastry']"
8728,['coffee']
8729,"['bread', 'pastry']"
8730,"['farm house', 'cookies']"
8731,['pastry']
8732,"['baguette', 'farm house']"
8733,"['jammie dodgers', 'tea']"
8734,"['bread', 'scandinavian']"
8735,"['bread', 'pastry']"
8736,"['coffee', 'muffin']"
8737,"['scandinavian', 'baguette', 'muffin', 'cake']"
8738,"['pastry', 'jammie dodgers', 'cookies']"
8739,"['bread', 'hot chocolate', 'drinking chocolate spoons', 'muffin', 'pastry']"
8740,['scandinavian']
8741,['bread']
8742,"['coffee', 'cake']"
8743,['bread']
8744,"['bread', 'pastry']"
8745,['bread']
8746,['bread']
8747,['coffee']
8748,"['spanish brunch', 'coffee']"
8749,"['coffee', 'juice', 'jammie dodgers', 'cookies']"
8750,"['muffin', 'pastry', 'bread']"
8751,['coffee']
8752,"['coffee', 'juice', 'pastry']"
8753,"['hot chocolate', 'coffee', 'bread', 'scandinavian', 'cookies']"
8754,"['tiffin', 'coffee', 'bread']"
8755,"['coffee', 'pastry']"
8756,"['coffee', 'bread', 'cake']"
8757,"['farm house', 'coffee granules']"
8758,"['coffee', 'bread', 'muffin']"
8759,['bread']
8760,"['coffee', 'muffin', 'cake', 'pastry', 'spanish brunch', 'smoothies']"
8761,"['duck egg', 'spanish brunch', 'coffee']"
8762,['scandinavian']
8763,"['cookies', 'muffin', 'pastry']"
8764,"['muffin', 'juice', 'smoothies']"
8765,"['bread', 'cake']"
8766,['coffee']
8767,['cookies']
8768,"['scandinavian', 'eggs']"
8769,['bread']
8770,['the nomad']
8771,"['cake', 'scandinavian', 'coffee']"
8772,"['bread', 'cake', 'juice']"
8773,['muffin']
8774,"['coffee', 'sandwich']"
8775,['bread']
8776,"['coffee', 'salad']"
8777,['juice']
8778,['tea']
8779,['bread']
8780,['coffee']
8781,"['spanish brunch', 'tea', 'juice', 'coffee']"
8782,"['truffles', 'mineral water', 'soup']"
8783,['coke']
8784,"['salad', 'soup', 'smoothies']"
8785,"['coffee', 'soup', 'spanish brunch']"
8786,"['coffee', 'bread', 'cake']"
8787,['mineral water']
8788,"['coffee', 'bread']"
8789,['bread']
8790,"['coffee', 'pastry']"
8791,"['hot chocolate', 'smoothies', 'spanish brunch']"
8792,"['coffee', 'bread', 'truffles', 'spanish brunch', 'sandwich', 'jammie dodgers', 'cake']"
8793,"['coke', 'coffee', 'hot chocolate']"
8794,['cake']
8795,"['spanish brunch', 'coffee']"
8796,['bread']
8797,['coffee']
8798,"['tea', 'coke', 'cake']"
8799,"['bread', 'tea']"
8800,"['coffee', 'bread', 'cake']"
8801,['bread']
8802,"['coffee', 'salad', 'extra salami or feta']"
8803,"['coffee', 'sandwich']"
8804,['sandwich']
8805,"['hot chocolate', 'coffee', 'muffin']"
8806,['bread']
8807,"['coffee', 'salad']"
8808,"['coffee', 'salad']"
8809,"['sandwich', 'bread', 'coffee']"
8810,"['hot chocolate', 'cake']"
8811,"['coffee', 'smoothies', 'cake', 'bread']"
8812,['bread']
8813,"['cake', 'half slice monster']"
8814,"['coffee', 'juice', 'spanish brunch', 'chicken stew', 'the nomad', 'coke']"
8815,['tea']
8816,"['coffee', 'cake']"
8817,"['coffee', 'tea']"
8818,['truffles']
8819,"['coffee', 'cake', 'muffin']"
8820,['bread']
8821,['bread']
8822,"['bread', 'cookies', 'jammie dodgers']"
8823,['mineral water']
8824,"['hot chocolate', 'tea', 'truffles', 'cake', 'muffin']"
8825,"['bread', 'coffee', 'juice', 'cake']"
8826,"['mortimer', 'coffee granules']"
8827,"['medialuna', 'bread']"
8828,"['bread', 'jam']"
8829,"['coffee', 'medialuna']"
8830,"['coffee', 'medialuna']"
8831,"['medialuna', 'coffee']"
8832,['pastry']
8833,"['medialuna', 'coffee']"
8834,"['coffee', 'sandwich', 'medialuna']"
8835,"['medialuna', 'bread', 'cake', 'muffin', 'granola', 'sandwich', 'coffee', 'hot chocolate', 'tea']"
8836,['muffin']
8837,"['jam', 'bread']"
8838,['coffee']
8839,"['bread', 'cake', 'spanish brunch']"
8840,"['spanish brunch', 'juice', 'coffee']"
8841,['bread']
8842,['bread']
8843,['pastry']
8844,['coffee']
8845,"['coffee', 'bread', 'pastry']"
8846,"['muffin', 'cake', 'coffee', 'tea']"
8847,"['bread', 'baguette']"
8848,"['coffee', 'spanish brunch', 'extra salami or feta', 'toast']"
8849,"['coffee', 'cake']"
8850,['bread']
8851,"['coffee', 'sandwich', 'pastry']"
8852,['bread']
8853,['coffee']
8854,['coffee']
8855,['baguette']
8856,"['smoothies', 'bread']"
8857,['bread']
8858,['bread']
8859,"['spanish brunch', 'juice', 'coffee', 'medialuna', 'cake']"
8860,"['truffles', 'toast']"
8861,"['spanish brunch', 'tea', 'coffee']"
8862,['bread']
8863,"['coffee', 'juice', 'brownie']"
8864,['baguette']
8865,['bread']
8866,['bread']
8867,['smoothies']
8868,"['coffee', 'coke', 'bread', 'cake', 'soup']"
8869,"['coffee', 'smoothies', 'bread', 'cake']"
8870,"['tea', 'sandwich']"
8871,"['sandwich', 'coke', 'juice', 'mineral water']"
8872,['bread']
8873,['baguette']
8874,"['tea', 'scone', 'medialuna']"
8875,['coffee']
8876,"['coffee', 'jammie dodgers', 'brownie', 'hot chocolate']"
8877,['brownie']
8878,"['coffee', 'brownie', 'cake']"
8879,"['brownie', 'bread', 'tea']"
8880,"['coffee', 'sandwich']"
8881,"['sandwich', 'coke', 'juice']"
8882,"['coffee', 'tea', 'brownie', 'sandwich', 'bread']"
8883,['cake']
8884,['muffin']
8885,"['coffee', 'cake']"
8886,"['smoothies', 'sandwich']"
8887,"['coffee', 'brownie', 'cake', 'tea']"
8888,"['vegan feast', 'hot chocolate', 'coffee', 'brownie', 'bread', 'cookies']"
8889,"['sandwich', 'bread', 'juice']"
8890,"['bakewell', 'coffee']"
8891,"['coffee', 'muffin']"
8892,['coffee']
8893,['bread']
8894,"['tea', 'toast']"
8895,"['hot chocolate', 'toast']"
8896,"['coffee', 'muffin']"
8897,"['coffee', 'tea']"
8898,['coffee']
8899,['toast']
8900,"['coffee', 'muffin']"
8901,"['tea', 'scone']"
8902,"['tea', 'bread']"
8903,"['coffee', 'bread']"
8904,"['coffee', 'tea']"
8905,['coffee']
8906,"['bread', 'coffee']"
8907,['coffee']
8908,['coffee']
8909,"['scone', 'bakewell']"
8910,"['hot chocolate', 'brownie']"
8911,"['coke', 'muffin', 'coffee']"
8912,"['coffee', 'sandwich']"
8913,"['coke', 'chicken stew']"
8914,"['coffee', 'tea', 'the nomad', 'scone']"
8915,['coffee']
8916,"['coffee', 'chicken stew']"
8917,['bread']
8918,['bakewell']
8919,"['brownie', 'jammie dodgers', 'bread', 'chicken stew', 'sandwich', 'tea']"
8921,['coffee']
8922,"['coffee', 'coke', 'sandwich']"
8923,"['coffee', 'jammie dodgers']"
8924,"['coffee', 'coke', 'mineral water', 'bakewell', 'salad']"
8925,"['sandwich', 'coffee', 'bakewell']"
8926,['coffee']
8927,"['tea', 'muffin']"
8928,"['coffee', 'bread']"
8929,"['soup', 'tea']"
8930,['cookies']
8931,['tea']
8932,"['coffee', 'sandwich']"
8933,['mineral water']
8934,['coffee']
8935,"['coffee', 'bread']"
8936,['coffee']
8937,['bread']
8938,"['coffee', 'toast']"
8939,['coffee']
8940,"['coffee', 'bakewell']"
8941,"['coffee', 'sandwich']"
8942,['coffee']
8943,"['coffee', 'pastry']"
8944,['baguette']
8945,"['coffee', 'tea', 'cookies']"
8946,"['coffee', 'tea']"
8947,"['coffee', 'hot chocolate', 'pastry']"
8948,"['jammie dodgers', 'cookies', 'bakewell', 'coffee']"
8949,"['coffee', 'pastry']"
8950,"['pastry', 'coffee', 'tea']"
8951,['coffee']
8952,['pastry']
8953,['coffee']
8954,['farm house']
8955,['coffee']
8956,"['pastry', 'truffles', 'bakewell']"
8957,"['baguette', 'bread']"
8958,['eggs']
8959,"['coke', 'coffee', 'sandwich', 'muffin']"
8960,"['bakewell', 'coffee', 'soup']"
8961,"['cake', 'muffin']"
8962,"['toast', 'sandwich', 'mineral water', 'coke']"
8963,"['juice', 'bread', 'toast', 'sandwich', 'bakewell']"
8964,"['sandwich', 'mineral water']"
8965,"['tea', 'sandwich']"
8966,"['tea', 'sandwich']"
8967,"['soup', 'coffee']"
8968,['soup']
8969,"['muffin', 'tea']"
8970,"['coffee', 'sandwich']"
8971,"['soup', 'coffee', 'muffin']"
8973,"['soup', 'cake', 'juice']"
8974,"['soup', 'salad']"
8975,['bread']
8976,"['hot chocolate', 'coffee', 'toast', 'muffin']"
8977,['coffee']
8978,['bread']
8979,['toast']
8980,"['tea', 'cookies']"
8981,"['coffee', 'scone']"
8982,"['coffee', 'chicken stew']"
8983,"['bread', 'cookies']"
8985,"['cookies', 'muffin']"
8986,"['cookies', 'bread']"
8987,"['coffee', 'salad']"
8988,['coffee']
8989,['coffee']
8990,"['hot chocolate', 'bread', 'cookies']"
8991,['bread']
8992,"['tea', 'juice', 'cookies']"
8993,"['bread', 'spanish brunch']"
8994,['granola']
8995,['smoothies']
8996,"['farm house', 'hot chocolate']"
8997,['bread']
8998,['coffee']
8999,"['bread', 'cake', 'coffee']"
9000,"['toast', 'coffee']"
9001,['coffee']
9002,['bread']
9003,['coffee']
9004,['bread']
9005,"['juice', 'coke', 'medialuna', 'sandwich']"
9006,"['coffee', 'toast']"
9007,['coffee']
9008,"['coffee', 'tea', 'cake', 'medialuna']"
9009,['bread']
9010,"['spanish brunch', 'art tray', 'coffee', 'juice']"
9011,"['coffee', 'bread', 'chicken stew', 'soup']"
9012,['coffee']
9013,"['tea', 'coffee', 'cookies', 'sandwich']"
9014,['bread']
9015,"['tea', 'cake', 'soup']"
9016,['bread']
9017,"['tea', 'coffee', 'soup', 'cake']"
9018,"['scone', 'coffee']"
9019,"['bread', 'muffin']"
9020,"['coffee', 'spanish brunch']"
9021,"['coffee', 'tea']"
9022,"['tea', 'raw bars']"
9023,"['coffee', 'medialuna', 'muffin']"
9024,"['bread', 'coffee', 'drinking chocolate spoons']"
9025,"['coffee', 'tea', 'tiffin']"
9026,"['spanish brunch', 'truffles', 'coffee']"
9027,['coffee']
9028,['juice']
9029,['tea']
9030,"['coffee', 'jammie dodgers']"
9031,"['soup', 'tea', 'cake']"
9032,['coffee']
9033,['christmas common']
9034,['christmas common']
9035,['christmas common']
9036,"['hot chocolate', 'coffee', 'toast']"
9037,['coffee']
9038,['mortimer']
9039,['bread']
9040,"['bread', 'muffin']"
9041,"['coffee', 'cookies']"
9042,['coffee']
9043,"['tea', 'cake']"
9044,['coffee']
9045,['bread']
9046,"['tea', 'toast', 'bread']"
9047,"['bread', 'coffee', 'hot chocolate']"
9048,['bread']
9049,"['baguette', 'bakewell']"
9051,"['jammie dodgers', 'smoothies']"
9052,"['jammie dodgers', 'tiffin']"
9053,"['cake', 'bread', 'coffee', 'baguette']"
9054,['bread']
9055,['farm house']
9056,['coffee']
9057,['coffee']
9058,"['juice', 'hot chocolate', 'muffin']"
9059,"['coffee', 'muffin']"
9060,"['bread', 'cake', 'jammie dodgers', 'tea', 'truffles']"
9061,"['coffee', 'bakewell']"
9062,['sandwich']
9063,"['cake', 'truffles']"
9064,['salad']
9065,"['juice', 'cake', 'sandwich']"
9066,"['coffee', 'chicken stew']"
9067,"['coke', 'tea', 'cake']"
9068,"['extra salami or feta', 'salad', 'toast', 'coffee']"
9069,"['coffee', 'sandwich']"
9070,"['truffles', 'soup', 'cookies']"
9071,"['toast', 'coffee']"
9072,"['cake', 'coffee']"
9073,"['coffee', 'cake', 'tiffin', 'bread']"
9074,['bread']
9075,"['coffee', 'tea', 'cake']"
9076,"['coffee', 'tea', 'sandwich', 'toast']"
9077,"['coffee', 'cake']"
9078,['bread']
9079,['coffee']
9080,"['tea', 'coffee', 'sandwich']"
9081,"['coffee', 'tea', 'cake']"
9082,"['tea', 'coffee', 'sandwich']"
9083,"['coffee', 'cake']"
9084,"['cake', 'coffee', 'juice']"
9085,"['tea', 'cake']"
9086,"['juice', 'coffee', 'spanish brunch', 'bread']"
9088,['muffin']
9089,"['coffee', 'sandwich']"
9090,['coffee']
9091,"['coffee', 'toast']"
9092,"['coffee', 'tiffin']"
9093,['coffee']
9094,"['coffee', 'toast']"
9095,"['coffee', 'medialuna']"
9096,"['medialuna', 'bread', 'tea']"
9097,"['cookies', 'bread']"
9098,['tea']
9099,"['hot chocolate', 'tea', 'pastry', 'tiffin']"
9100,['coffee']
9101,['bread']
9102,['cake']
9103,['bread']
9104,"['coffee', 'medialuna']"
9105,['farm house']
9106,"['jammie dodgers', 'muffin', 'coffee', 'juice']"
9107,"['alfajores', 'juice', 'coffee', 'medialuna', 'cookies']"
9108,['coffee']
9109,"['medialuna', 'bread']"
9110,['spanish brunch']
9111,"['coffee', 'bread']"
